STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,RELATED_EXPENSE_ID,VALUE_DATE,SOURCE_FILENAME,MIME_TYPE,CREATED_AT
2639,2025-07-22,CHEQUE SchneiderBourg Unive,REF FACT-2025-004981,,6380.71,Virement reçu,4981.0,,2025-07-24,,,2025-07-22
2640,2025-07-22,REGLEMENT Munoz Mathieu SA,REF FACT-2025-004526,,7303.14,Virement reçu,4526.0,,2025-07-22,,,2025-07-22
2641,2025-07-22,VIR Millet,PAIEMENT FACTURE FACT-2025-003759,,2938.01,,3759.0,,2025-07-23,,,2025-07-22
2642,2025-07-22,VIR SEPA Lebreton-les-Bains C,PAIEMENT FACTURE FACT-2025-003187,,7802.48,Virement reçu,3187.0,,2025-07-23,,,2025-07-22
2643,2025-07-22,CB Martinez Lycée,FACTURE FACT-2025-004873,,1858.07,,4873.0,,2025-07-23,,,2025-07-22
2644,2025-07-22,PAIEMENT Imbert Hôpital,FACT FACT-2025-003388,,576.69,Facture soldée,3388.0,,2025-07-23,,,2025-07-22
2645,2025-07-22,REGLEMENT Robert Brun S.A.,PAIEMENT FACTURE FACT-2025-002707,,4555.06,Règlement client,2707.0,,2025-07-24,,,2025-07-22
2646,2025-07-22,PAIEMENT Maurice-sur-Diaz Pré,N° FACT-2025-004076,,3686.1,Virement reçu,4076.0,,2025-07-24,,,2025-07-22
2647,2025-07-22,VIR SEPA Rivière S.A.S.,REF FACT-2025-002362,,3102.81,,2362.0,,2025-07-22,,,2025-07-22
2648,2025-07-22,VIREMENT De Sousa Mairie,FACTURE FACT-2025-001181,,8905.08,Règlement client,1181.0,,2025-07-24,,,2025-07-22
2649,2025-07-22,VIREMENT Martel Garnier S.A.,REF FACTURE FACT-2025-004923,,2569.93,Facture soldée,4923.0,,2025-07-22,,,2025-07-22
2650,2025-07-22,PRLV Saint Hortensedan Co,REGLEMENT FACT-2025-003102,,1982.45,Facture soldée,3102.0,,2025-07-23,,,2025-07-22
2651,2025-07-22,REGLEMENT Besson S.A.S.,FACT FACT-2025-004706,,6539.3,Paiement conforme,4706.0,,2025-07-22,,,2025-07-22
2652,2025-07-22,PAIEMENT Roche,FACTURE FACT-2025-004634,,5962.08,Facture soldée,4634.0,,2025-07-23,,,2025-07-22
2653,2025-07-22,VIR Lucas,REF FACT-2025-001312,,5231.35,Règlement client,1312.0,,2025-07-22,,,2025-07-22
2654,2025-07-22,CHEQUE Grenier-sur-Gillet H,FACT N°FACT-2025-004384,,4429.9,,4384.0,,2025-07-24,,,2025-07-22
2655,2025-07-22,VIR SEPA Gérard,N° FACT-2025-003322,,1023.55,,3322.0,,2025-07-23,,,2025-07-22
2656,2025-07-22,VIR Rousseau SA,FACT FACT-2025-002665,,4125.42,Virement reçu,2665.0,,2025-07-23,,,2025-07-22
2657,2025-07-22,REGLEMENT Sauvage,FACT N°FACT-2025-000311,,6838.42,Facture soldée,311.0,,2025-07-23,,,2025-07-22
2658,2025-07-22,VIR Dumont S.A.,FACT FACT-2025-000378,,6858.14,Règlement client,378.0,,2025-07-22,,,2025-07-22
2659,2025-07-22,VIR SEPA Arnaud Roger S.A.S.,REF FACT-2025-004570,,4739.67,Paiement conforme,4570.0,,2025-07-24,,,2025-07-22
2660,2025-07-22,CB Muller-sur-Leclercq ,FACT N°FACT-2025-004759,,646.99,Virement reçu,4759.0,,2025-07-24,,,2025-07-22
2661,2025-07-22,VIR SEPA Lucas Conseil Départ,REF FACT-2025-003093,,6457.22,Paiement conforme,3093.0,,2025-07-24,,,2025-07-22
2662,2025-07-22,VIREMENT Guilbert Lemaître S.,REF FACTURE FACT-2025-001618,,8317.9,Règlement client,1618.0,,2025-07-24,,,2025-07-22
2663,2025-07-22,CHEQUE Meyer SA,FACT FACT-2025-000583,,9406.53,Virement reçu,583.0,,2025-07-24,,,2025-07-22
2664,2025-07-22,VIR SEPA Martel Université,FACT N°FACT-2025-002908,,4203.41,Virement reçu,2908.0,,2025-07-24,,,2025-07-22
2665,2025-07-22,REGLEMENT Pascal Lycée,REF FACTURE FACT-2025-004978,,3460.64,Virement reçu,4978.0,,2025-07-24,,,2025-07-22
2666,2025-07-22,REGLEMENT Bernier Université,FACT N°FACT-2025-003138,,680.36,,3138.0,,2025-07-24,,,2025-07-22
2667,2025-07-22,CHEQUE Moulin S.A.S.,FACTURE FACT-2025-001185,,6027.79,,1185.0,,2025-07-22,,,2025-07-22
2668,2025-07-22,CHEQUE Nguyen Mairie,FACTURE FACT-2025-001233,,9973.89,Facture soldée,1233.0,,2025-07-23,,,2025-07-22
2669,2025-07-22,PRLV Étiennedan Lycée,FACTURE FACT-2025-002824,,4261.93,,2824.0,,2025-07-22,,,2025-07-22
2670,2025-07-22,CHEQUE Mathieu Conseil Dépa,FACT FACT-2025-000281,,4996.0,Virement reçu,281.0,,2025-07-24,,,2025-07-22
2671,2025-07-22,CHEQUE Raymond Conseil Dépa,REF FACTURE FACT-2025-004468,,7851.92,Facture soldée,4468.0,,2025-07-24,,,2025-07-22
2672,2025-07-22,VIR Tanguy Mairie,FACT N°FACT-2025-003980,,465.85,Règlement client,3980.0,,2025-07-23,,,2025-07-22
2673,2025-07-22,VIREMENT Paris,REF FACTURE FACT-2025-001263,,9754.75,Virement reçu,1263.0,,2025-07-23,,,2025-07-22
2674,2025-07-22,CHEQUE Meyer SA,REF FACT-2025-002771,,4999.01,,2771.0,,2025-07-24,,,2025-07-22
2675,2025-07-22,CHEQUE Nguyen Mairie,FACT N°FACT-2025-003947,,9772.42,Règlement client,3947.0,,2025-07-23,,,2025-07-22
2676,2025-07-22,VIR SEPA Delaunay S.A.,REF FACT-2025-000055,,3730.43,Facture soldée,55.0,,2025-07-22,,,2025-07-22
2677,2025-07-22,CHEQUE Saint Véronique-les-,FACT FACT-2025-003986,,1879.91,Virement reçu,3986.0,,2025-07-22,,,2025-07-22
2678,2025-07-22,REGLEMENT Lemonnier,FACTURE FACT-2025-001149,,9239.02,,1149.0,,2025-07-23,,,2025-07-22
2679,2025-07-22,REGLEMENT Leduc Université,PAIEMENT FACTURE FACT-2025-001879,,6711.88,,1879.0,,2025-07-22,,,2025-07-22
2680,2025-07-22,VIR SEPA Mendès,FACT N°FACT-2025-002737,,2961.93,Règlement client,2737.0,,2025-07-22,,,2025-07-22
2681,2025-07-22,VIR Chrétien Collège,FACTURE FACT-2025-004266,,4436.17,Paiement conforme,4266.0,,2025-07-23,,,2025-07-22
2682,2025-07-22,VIREMENT Blondel,FACT N°FACT-2025-000326,,7374.82,Facture soldée,326.0,,2025-07-24,,,2025-07-22
2683,2025-07-22,VIR SEPA Baron-la-Forêt Préfe,FACTURE FACT-2025-003556,,4579.79,,3556.0,,2025-07-22,,,2025-07-22
2684,2025-07-22,CB Pascal-sur-Chartier ,REGLEMENT FACT-2025-002558,,4555.28,,2558.0,,2025-07-23,,,2025-07-22
2685,2025-07-22,CB Morel,FACTURE FACT-2025-004438,,4586.24,,4438.0,,2025-07-24,,,2025-07-22
2686,2025-07-22,CHEQUE Fernandez Conseil Dé,FACTURE FACT-2025-002454,,1806.56,Règlement client,2454.0,,2025-07-23,,,2025-07-22
2687,2025-07-22,PRLV Renard et Fils,REF FACT-2025-000664,,633.7,Virement reçu,664.0,,2025-07-23,,,2025-07-22
2688,2025-07-22,PAIEMENT Moreno S.A.,REF FACTURE FACT-2025-001463,,1397.88,,1463.0,,2025-07-22,,,2025-07-22
2689,2025-07-22,PRLV Monnier Poirier SARL,FACT FACT-2025-000822,,2915.47,Règlement client,822.0,,2025-07-24,,,2025-07-22
2690,2025-07-22,VIR SEPA Lévy Préfecture,FACT FACT-2025-002196,,4654.63,Virement reçu,2196.0,,2025-07-23,,,2025-07-22
2691,2025-07-22,PRLV Imbert Hôpital,REGLEMENT FACT-2025-000186,,4221.14,Paiement conforme,186.0,,2025-07-23,,,2025-07-22
2692,2025-07-22,VIREMENT Jacquot,FACT FACT-2025-002425,,6569.54,Virement reçu,2425.0,,2025-07-22,,,2025-07-22
2693,2025-07-22,VIR Cordier SARL,REGLEMENT FACT-2025-001414,,5263.09,Paiement conforme,1414.0,,2025-07-22,,,2025-07-22
2694,2025-07-22,PAIEMENT Delaunay S.A.,FACTURE FACT-2025-002826,,6845.05,Virement reçu,2826.0,,2025-07-23,,,2025-07-22
2695,2025-07-22,PAIEMENT Tanguy Mairie,REGLEMENT FACT-2025-002178,,3888.47,Facture soldée,2178.0,,2025-07-23,,,2025-07-22
2696,2025-07-22,REGLEMENT Étiennedan Lycée,FACTURE FACT-2025-001520,,4743.69,Facture soldée,1520.0,,2025-07-23,,,2025-07-22
2697,2025-07-22,CHEQUE Sainte Danielnec Con,PAIEMENT FACTURE FACT-2025-000144,,6345.89,Virement reçu,144.0,,2025-07-24,,,2025-07-22
2698,2025-07-22,VIR Chrétien-sur-Tanguy ,FACT N°FACT-2025-001734,,4049.28,,1734.0,,2025-07-24,,,2025-07-22
2699,2025-07-22,PAIEMENT Caron,FACT N°FACT-2025-002875,,5709.48,Facture soldée,2875.0,,2025-07-22,,,2025-07-22
2700,2025-07-22,CHEQUE Colas,REF FACTURE FACT-2025-000554,,991.08,Facture soldée,554.0,,2025-07-22,,,2025-07-22
2701,2025-07-22,REGLEMENT Bernier Hôpital,REF FACT-2025-001292,,1989.25,Règlement client,1292.0,,2025-07-23,,,2025-07-22
2702,2025-07-22,VIR Marchand Morel SARL,FACT FACT-2025-001714,,10419.17,Facture soldée,1714.0,,2025-07-24,,,2025-07-22
2703,2025-07-22,VIREMENT Imbertboeuf Lycée,REF FACT-2025-004685,,9203.78,Paiement conforme,4685.0,,2025-07-22,,,2025-07-22
2704,2025-07-22,VIR Guichard Mairie,FACT N°FACT-2025-004786,,5361.22,,4786.0,,2025-07-23,,,2025-07-22
2705,2025-07-22,REGLEMENT Lecoq-sur-Léger Hôpi,REF FACTURE FACT-2025-000322,,6792.57,Facture soldée,322.0,,2025-07-23,,,2025-07-22
2706,2025-07-22,VIREMENT Piresdan Lycée,REF FACT-2025-001766,,1031.2,,1766.0,,2025-07-22,,,2025-07-22
2707,2025-07-22,VIR SEPA Thomas S.A.S.,FACT FACT-2025-004001,,5535.95,Virement reçu,4001.0,,2025-07-23,,,2025-07-22
2708,2025-07-22,REGLEMENT De Sousa Mairie,FACT N°FACT-2025-001942,,1970.21,Facture soldée,1942.0,,2025-07-22,,,2025-07-22
2709,2025-07-22,VIR SEPA Jacquet SA,REF FACT-2025-003807,,1102.89,Virement reçu,3807.0,,2025-07-24,,,2025-07-22
2710,2025-07-22,PRLV Bourgeoisnec Mairie,FACTURE FACT-2025-003549,,5706.62,Virement reçu,3549.0,,2025-07-23,,,2025-07-22
2711,2025-07-22,VIREMENT Lebrun Préfecture,FACT FACT-2025-003454,,517.74,Virement reçu,3454.0,,2025-07-22,,,2025-07-22
2712,2025-07-22,CHEQUE Lemoine S.A.R.L.,REGLEMENT FACT-2025-002123,,8600.02,Paiement conforme,2123.0,,2025-07-24,,,2025-07-22
2713,2025-07-22,PRLV Pierre Université,REGLEMENT FACT-2025-000703,,3481.13,,703.0,,2025-07-22,,,2025-07-22
2714,2025-07-22,PAIEMENT Voisin S.A.R.L.,REF FACT-2025-004762,,4564.77,Virement reçu,4762.0,,2025-07-24,,,2025-07-22
2715,2025-07-22,PAIEMENT Courtois,FACT N°FACT-2025-001410,,7841.06,Paiement conforme,1410.0,,2025-07-23,,,2025-07-22
2716,2025-07-22,REGLEMENT Becker,PAIEMENT FACTURE FACT-2025-000687,,10231.76,Facture soldée,687.0,,2025-07-22,,,2025-07-22
2717,2025-07-22,PRLV Lemonnier Université,FACTURE FACT-2025-003645,,6484.19,Virement reçu,3645.0,,2025-07-22,,,2025-07-22
2718,2025-07-22,PAIEMENT Legendre,REF FACT-2025-000715,,12345.99,Règlement client,715.0,,2025-07-22,,,2025-07-22
2719,2025-07-22,CB Poulain Garnier S.A.,FACTURE FACT-2025-000650,,9965.88,Paiement conforme,650.0,,2025-07-22,,,2025-07-22
2720,2025-07-22,VIR SEPA BaronBourg Hôpital,REF FACT-2025-001283,,3151.82,Facture soldée,1283.0,,2025-07-22,,,2025-07-22
2721,2025-07-22,REGLEMENT Berthelot Conseil Dé,REF FACT-2025-004805,,4657.47,Virement reçu,4805.0,,2025-07-22,,,2025-07-22
2722,2025-07-22,CB Bodin Gautier S.A.,REF FACT-2025-001345,,3711.9,Virement reçu,1345.0,,2025-07-24,,,2025-07-22
2723,2025-07-22,VIR Rousseau-sur-Mer Hôp,FACTURE FACT-2025-003540,,9188.24,Paiement conforme,3540.0,,2025-07-22,,,2025-07-22
2724,2025-07-22,CB Lucas Conseil Départ,PAIEMENT FACTURE FACT-2025-002981,,5913.16,Virement reçu,2981.0,,2025-07-24,,,2025-07-22
2725,2025-07-22,CHEQUE Georges Hôpital,N° FACT-2025-000745,,9667.58,Virement reçu,745.0,,2025-07-23,,,2025-07-22
2726,2025-07-22,REGLEMENT Robert Payet et Fils,N° FACT-2025-001981,,6284.87,Virement reçu,1981.0,,2025-07-24,,,2025-07-22
2727,2025-07-22,REGLEMENT Delmas-sur-Gros Mair,FACTURE FACT-2025-004424,,1762.31,,4424.0,,2025-07-24,,,2025-07-22
2728,2025-07-22,PRLV Poirier Collège,FACTURE FACT-2025-000522,,7866.6,Virement reçu,522.0,,2025-07-23,,,2025-07-22
2729,2025-07-22,PRLV Ferreira SA,REF FACT-2025-004283,,6478.78,Facture soldée,4283.0,,2025-07-22,,,2025-07-22
2730,2025-07-22,CHEQUE Goncalves Conseil Dé,FACT N°FACT-2025-003944,,9421.71,Facture soldée,3944.0,,2025-07-23,,,2025-07-22
2731,2025-07-22,VIR Guillot S.A.S.,FACT FACT-2025-003067,,3471.39,Virement reçu,3067.0,,2025-07-22,,,2025-07-22
2732,2025-07-22,PAIEMENT Arnaud Roger S.A.S.,FACTURE FACT-2025-002621,,10416.56,Facture soldée,2621.0,,2025-07-23,,,2025-07-22
2733,2025-07-22,PRLV Pereiradan Collège,FACT N°FACT-2025-002969,,6247.86,Paiement conforme,2969.0,,2025-07-23,,,2025-07-22
2734,2025-07-22,VIR Chevallierdan Lycée,FACT FACT-2025-000552,,1473.9,,552.0,,2025-07-24,,,2025-07-22
2735,2025-07-22,VIR SEPA Dumont-les-Bains Pré,REF FACT-2025-001806,,2251.59,Règlement client,1806.0,,2025-07-23,,,2025-07-22
2736,2025-07-22,PAIEMENT Schneider Conseil Dé,FACT N°FACT-2025-002093,,9641.75,Virement reçu,2093.0,,2025-07-24,,,2025-07-22
2737,2025-07-22,VIREMENT Grégoirenec Collège,FACT N°FACT-2025-001025,,730.07,Facture soldée,1025.0,,2025-07-23,,,2025-07-22
2738,2025-07-22,VIR Perret Mairie,FACTURE FACT-2025-004993,,3973.47,Virement reçu,4993.0,,2025-07-22,,,2025-07-22
2739,2025-07-22,CHEQUE Launay,REF FACT-2025-001903,,6816.51,Facture soldée,1903.0,,2025-07-23,,,2025-07-22
2740,2025-07-22,REGLEMENT Maury Université,N° FACT-2025-001841,,7203.21,Paiement conforme,1841.0,,2025-07-24,,,2025-07-22
2741,2025-07-22,VIR SEPA Rodriguez Pinto et F,FACT N°FACT-2025-004009,,3290.82,Virement reçu,4009.0,,2025-07-24,,,2025-07-22
2742,2025-07-22,VIREMENT Maury Université,FACTURE FACT-2025-000288,,8950.33,Virement reçu,288.0,,2025-07-22,,,2025-07-22
2743,2025-07-22,VIR Berthelotnec Préfect,REGLEMENT FACT-2025-000109,,2051.68,,109.0,,2025-07-22,,,2025-07-22
2744,2025-07-22,VIR Hervé S.A.R.L.,REF FACT-2025-003779,,7596.87,Facture soldée,3779.0,,2025-07-22,,,2025-07-22
2745,2025-07-22,VIR SEPA Hamon,FACT N°FACT-2025-000647,,391.27,,647.0,,2025-07-23,,,2025-07-22
2746,2025-07-22,VIREMENT Piresdan Lycée,REGLEMENT FACT-2025-000853,,4371.05,,853.0,,2025-07-22,,,2025-07-22
2747,2025-07-22,CHEQUE Sainte Christophe Un,FACT FACT-2025-000915,,7408.05,Paiement conforme,915.0,,2025-07-23,,,2025-07-22
2748,2025-07-22,PAIEMENT Marin SA,FACT N°FACT-2025-002168,,11086.6,Facture soldée,2168.0,,2025-07-22,,,2025-07-22
2749,2025-07-22,REGLEMENT Labbé,N° FACT-2025-003131,,4047.29,Virement reçu,3131.0,,2025-07-24,,,2025-07-22
2750,2025-07-22,VIR Lebon Weber S.A.S.,FACT N°FACT-2025-000100,,6031.08,Virement reçu,100.0,,2025-07-23,,,2025-07-22
2751,2025-07-22,CB Meunier Delattre S.A,REF FACT-2025-000438,,1240.73,,438.0,,2025-07-24,,,2025-07-22
2752,2025-07-22,VIREMENT Barbe Launay SARL,FACT FACT-2025-002269,,7986.04,,2269.0,,2025-07-23,,,2025-07-22
2753,2025-07-22,PAIEMENT Morin Lycée,REF FACT-2025-002375,,691.85,Paiement conforme,2375.0,,2025-07-22,,,2025-07-22
2754,2025-07-22,REGLEMENT Barbenec Collège,REF FACTURE FACT-2025-004433,,9532.2,Règlement client,4433.0,,2025-07-22,,,2025-07-22
2755,2025-07-22,VIR SEPA Guichard Mairie,REF FACT-2025-004096,,468.95,Facture soldée,4096.0,,2025-07-22,,,2025-07-22
2756,2025-07-22,VIR SEPA Launay,FACT FACT-2025-001152,,4273.79,Facture soldée,1152.0,,2025-07-24,,,2025-07-22
2757,2025-07-22,REGLEMENT Breton Lycée,PAIEMENT FACTURE FACT-2025-001103,,3350.19,Facture soldée,1103.0,,2025-07-23,,,2025-07-22
2758,2025-07-22,PRLV Hervé Conseil Départ,FACT FACT-2025-000716,,7710.12,Facture soldée,716.0,,2025-07-23,,,2025-07-22
2759,2025-07-22,CHEQUE Leleu Mairie,FACT N°FACT-2025-004624,,3500.3,Paiement conforme,4624.0,,2025-07-24,,,2025-07-22
2760,2025-07-22,PRLV Cohen S.A.R.L.,REF FACT-2025-000478,,507.01,Facture soldée,478.0,,2025-07-23,,,2025-07-22
2761,2025-07-22,CHEQUE Giraud-sur-Mer Préfe,REF FACT-2025-002281,,7198.87,Virement reçu,2281.0,,2025-07-22,,,2025-07-22
2762,2025-07-22,REGLEMENT Blondel SARL,N° FACT-2025-001226,,9906.33,,1226.0,,2025-07-22,,,2025-07-22
2763,2025-07-22,CB Weber S.A.S.,FACT N°FACT-2025-004461,,4464.48,Virement reçu,4461.0,,2025-07-22,,,2025-07-22
2764,2025-07-22,VIR Le Gall Lebon SA,REF FACTURE FACT-2025-004239,,3822.05,,4239.0,,2025-07-23,,,2025-07-22
2765,2025-07-22,VIR Moreno SA,FACT N°FACT-2025-004878,,6285.47,Règlement client,4878.0,,2025-07-24,,,2025-07-22
2766,2025-07-22,PAIEMENT Lebreton,FACT FACT-2025-004983,,5340.9,Facture soldée,4983.0,,2025-07-22,,,2025-07-22
2767,2025-07-22,CB David,FACT N°FACT-2025-004532,,4934.93,Virement reçu,4532.0,,2025-07-23,,,2025-07-22
2768,2025-07-22,REGLEMENT Merle SARL,REF FACT-2025-002092,,10195.14,Règlement client,2092.0,,2025-07-22,,,2025-07-22
2769,2025-07-22,REGLEMENT Sainte Sophiedan Col,REF FACT-2025-001793,,2381.67,Règlement client,1793.0,,2025-07-22,,,2025-07-22
2770,2025-07-22,VIR Albert Préfecture,PAIEMENT FACTURE FACT-2025-003647,,3106.24,,3647.0,,2025-07-23,,,2025-07-22
2771,2025-07-22,PRLV Moreau,N° FACT-2025-002512,,8438.35,Règlement client,2512.0,,2025-07-24,,,2025-07-22
2772,2025-07-22,REGLEMENT Gérard Ramos SA,REF FACT-2025-002751,,5060.01,Règlement client,2751.0,,2025-07-23,,,2025-07-22
2773,2025-07-22,VIR Henry Université,PAIEMENT FACTURE FACT-2025-004261,,4826.82,,4261.0,,2025-07-24,,,2025-07-22
2774,2025-07-22,REGLEMENT Bernier Université,REF FACT-2025-004894,,2433.06,Règlement client,4894.0,,2025-07-23,,,2025-07-22
2775,2025-07-22,PAIEMENT Léger Lycée,N° FACT-2025-000132,,3910.17,Règlement client,132.0,,2025-07-24,,,2025-07-22
2776,2025-07-22,REGLEMENT Martineau,FACT N°FACT-2025-001891,,1290.02,Virement reçu,1891.0,,2025-07-23,,,2025-07-22
2777,2025-07-22,REGLEMENT Benoit-la-Forêt Univ,REGLEMENT FACT-2025-002276,,5492.88,Virement reçu,2276.0,,2025-07-22,,,2025-07-22
2778,2025-07-22,CB Regnier Université,FACTURE FACT-2025-002017,,718.72,Règlement client,2017.0,,2025-07-23,,,2025-07-22
2779,2025-07-22,PRLV Dumont-les-Bains Pré,FACT FACT-2025-003207,,7930.56,Virement reçu,3207.0,,2025-07-23,,,2025-07-22
2780,2025-07-22,PRLV Launay,REF FACTURE FACT-2025-000912,,7783.17,,912.0,,2025-07-23,,,2025-07-22
2781,2025-07-22,CB Morin,REF FACT-2025-004357,,2703.53,Virement reçu,4357.0,,2025-07-24,,,2025-07-22
2782,2025-07-22,VIR Maurice,REF FACTURE FACT-2025-003477,,6424.78,Virement reçu,3477.0,,2025-07-23,,,2025-07-22
2783,2025-07-22,CB Mathieu Mairie,FACT N°FACT-2025-003962,,5518.2,Paiement conforme,3962.0,,2025-07-24,,,2025-07-22
2784,2025-07-22,VIR Joly Conseil Départe,N° FACT-2025-003132,,1206.26,Règlement client,3132.0,,2025-07-24,,,2025-07-22
2785,2025-07-22,PRLV Pelletier Mairie,REGLEMENT FACT-2025-004907,,7123.79,,4907.0,,2025-07-24,,,2025-07-22
2786,2025-07-22,VIR Teixeira,FACT N°FACT-2025-001395,,3395.77,,1395.0,,2025-07-22,,,2025-07-22
2787,2025-07-22,CB Jacquot,N° FACT-2025-001553,,2816.32,Paiement conforme,1553.0,,2025-07-23,,,2025-07-22
2788,2025-07-22,CB François Marchal S.A,FACT N°FACT-2025-004436,,2705.98,,4436.0,,2025-07-23,,,2025-07-22
2789,2025-07-22,PRLV Besson SA,REF FACTURE FACT-2025-001400,,12121.08,Facture soldée,1400.0,,2025-07-22,,,2025-07-22
2790,2025-07-22,PRLV Rodriguez,PAIEMENT FACTURE FACT-2025-001785,,5104.86,Paiement conforme,1785.0,,2025-07-22,,,2025-07-22
2791,2025-07-22,CB Denis Mairie,REF FACT-2025-001064,,2964.83,Règlement client,1064.0,,2025-07-22,,,2025-07-22
2792,2025-07-22,VIR SEPA Fischer SA,FACTURE FACT-2025-003837,,6234.16,Règlement client,3837.0,,2025-07-22,,,2025-07-22
2793,2025-07-22,VIREMENT Launay,FACT N°FACT-2025-000452,,3908.87,Paiement conforme,452.0,,2025-07-22,,,2025-07-22
2794,2025-07-22,REGLEMENT Morin S.A.R.L.,REGLEMENT FACT-2025-000934,,6909.33,,934.0,,2025-07-24,,,2025-07-22
2795,2025-07-22,VIR SEPA Robert Payet et Fils,N° FACT-2025-000690,,3846.65,Règlement client,690.0,,2025-07-24,,,2025-07-22
2796,2025-07-22,CB Lemonnier,FACT FACT-2025-000752,,6964.17,Règlement client,752.0,,2025-07-22,,,2025-07-22
2797,2025-07-22,VIR SEPA Marie Lycée,FACT FACT-2025-000095,,6174.31,Facture soldée,95.0,,2025-07-24,,,2025-07-22
2798,2025-07-22,CHEQUE Saint Huguesdan Hôpi,REF FACTURE FACT-2025-002637,,8057.31,Facture soldée,2637.0,,2025-07-24,,,2025-07-22
2799,2025-07-22,PRLV Moulin,REF FACTURE FACT-2025-001597,,993.62,,1597.0,,2025-07-22,,,2025-07-22
2800,2025-07-22,PRLV Nguyen Mairie,REF FACT-2025-000007,,6120.46,Paiement conforme,7.0,,2025-07-24,,,2025-07-22
2801,2025-07-22,REGLEMENT Lévy,N° FACT-2025-002594,,9076.95,,2594.0,,2025-07-22,,,2025-07-22
2802,2025-07-22,VIR Bernier Université,FACT N°FACT-2025-004229,,4072.5,Règlement client,4229.0,,2025-07-22,,,2025-07-22
2803,2025-07-22,VIREMENT Pelletier Mairie,FACTURE FACT-2025-001204,,3896.22,Virement reçu,1204.0,,2025-07-22,,,2025-07-22
2804,2025-07-22,CB Gilles-sur-Thierry C,FACT N°FACT-2025-003226,,95.76,Paiement conforme,3226.0,,2025-07-24,,,2025-07-22
2805,2025-07-22,VIREMENT Garnier Hôpital,FACTURE FACT-2025-004757,,8089.76,Virement reçu,4757.0,,2025-07-24,,,2025-07-22
2806,2025-07-22,REGLEMENT Laurent Lambert S.A.,FACTURE FACT-2025-002550,,3037.95,Virement reçu,2550.0,,2025-07-24,,,2025-07-22
2807,2025-07-22,VIR Rodriguez Pinto et F,FACT N°FACT-2025-000103,,7164.84,,103.0,,2025-07-24,,,2025-07-22
2808,2025-07-22,VIR Becker et Fils,FACTURE FACT-2025-003109,,7423.16,Paiement conforme,3109.0,,2025-07-22,,,2025-07-22
2809,2025-07-22,PRLV Mace Hôpital,N° FACT-2025-004194,,8122.61,Virement reçu,4194.0,,2025-07-22,,,2025-07-22
2810,2025-07-22,CHEQUE Leduc SARL,N° FACT-2025-001441,,8310.86,Paiement conforme,1441.0,,2025-07-24,,,2025-07-22
2811,2025-07-22,REGLEMENT Merle,FACT FACT-2025-001100,,10490.04,Règlement client,1100.0,,2025-07-23,,,2025-07-22
2812,2025-07-22,PRLV Meunier et Fils,N° FACT-2025-001364,,143.73,Facture soldée,1364.0,,2025-07-24,,,2025-07-22
2813,2025-07-22,VIR Rousseau-sur-Mer Hôp,REGLEMENT FACT-2025-002192,,4343.59,Virement reçu,2192.0,,2025-07-23,,,2025-07-22
2814,2025-07-22,CHEQUE Saint Guillaumeboeuf,REF FACTURE FACT-2025-001046,,2883.61,Facture soldée,1046.0,,2025-07-23,,,2025-07-22
2815,2025-07-22,VIR Lejeune Devaux S.A.S,FACT N°FACT-2025-000154,,5976.87,Facture soldée,154.0,,2025-07-24,,,2025-07-22
2816,2025-07-22,CHEQUE Saint Henriette Univ,FACT FACT-2025-001129,,571.12,Facture soldée,1129.0,,2025-07-22,,,2025-07-22
2817,2025-07-22,VIREMENT Guillet,FACTURE FACT-2025-002834,,10864.81,Paiement conforme,2834.0,,2025-07-23,,,2025-07-22
2818,2025-07-22,CHEQUE Le Gall,REF FACTURE FACT-2025-003319,,5278.88,Paiement conforme,3319.0,,2025-07-22,,,2025-07-22
2819,2025-07-22,CHEQUE Saint Valentine Lycé,FACTURE FACT-2025-002379,,5737.69,Virement reçu,2379.0,,2025-07-22,,,2025-07-22
2820,2025-07-22,CHEQUE Vallée,N° FACT-2025-002876,,2439.26,Facture soldée,2876.0,,2025-07-24,,,2025-07-22
2821,2025-07-22,REGLEMENT Marchand Morel SARL,REF FACT-2025-000679,,6742.3,Paiement conforme,679.0,,2025-07-22,,,2025-07-22
2822,2025-07-22,PRLV Laroche-sur-Reynaud ,REF FACTURE FACT-2025-001935,,3436.78,Virement reçu,1935.0,,2025-07-23,,,2025-07-22
2823,2025-07-22,VIREMENT Millet,REF FACT-2025-002427,,922.4,Virement reçu,2427.0,,2025-07-23,,,2025-07-22
2824,2025-07-22,CHEQUE Ferrand,REF FACT-2025-001078,,6865.8,Virement reçu,1078.0,,2025-07-24,,,2025-07-22
2825,2025-07-22,VIR Lebreton,REF FACT-2025-002397,,765.21,Paiement conforme,2397.0,,2025-07-23,,,2025-07-22
2826,2025-07-22,REGLEMENT Mendès,N° FACT-2025-003348,,4075.33,Règlement client,3348.0,,2025-07-23,,,2025-07-22
2827,2025-07-22,CHEQUE Grenier Hôpital,FACT FACT-2025-002293,,1442.79,Paiement conforme,2293.0,,2025-07-23,,,2025-07-22
2828,2025-07-22,PRLV Aubert,REF FACT-2025-003238,,10277.96,Paiement conforme,3238.0,,2025-07-23,,,2025-07-22
